timestamp,video_id,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
1181707,4,,,,"The realm prospers
from such events, my lord.",,,False,False,False
1184543,4,,,,"They give the great a chance at glory,
and the lowly a respite from their woes.",,,False,False,False
1188799,4,,,,"[Littlefinger] And every inn
in the city is full",,,False,False,False
1191635,4,,,,"and the whores
are walking bow-legged.",,,False,False,False
1193678,4,,,,"l'm sure the tourney
puts coins in many a pocket.",,,False,False,False
1196138,4,,,,"- Hmm.
- Now...",,,False,False,False
1198725,4,,,,"if there's nothing else, my lords?",,,False,False,False
1210861,4,,,,"Oh, this heat.",,,False,False,False
1213072,4,,,,"On days like this,
l envy you northerners,",,,False,False,False
1215993,4,,,,"yOUr SUmmer SnOWS.
Until tomorrow, my lord.",,,False,False,False
1218954,4,,,,"l've been hoping
to talk to you about Jon Arryn.",,,False,False,False
1222666,4,,,,Lord Arryn?,,,False,False,False
1224542,4,,,,"Oh, his death was
a great sadness to all of us.",,,False,False,False
1229171,4,,,,"l took personal charge of his care,
but l could not save him.",,,False,False,False
1234386,4,,,,"His sickness struck him
very hard and very fast.",,,False,False,False
1241017,4,,,,"l saw him in my chambers
just the night before he passed.",,,False,False,False
1244812,4,,,,"- Lord Jon often came to me for counsel.
- Why?",,,False,False,False
1251611,4,,,,"l have been grand maester
for many years.",,,False,False,False
1254656,4,,,,"Kings and Hands have come to me
for advice since...",,,False,False,False
1257783,4,,,,"What did Jon want
the night before he died?",,,False,False,False
1260745,4,,,,"Oh, he came inquiring after a book.",,,False,False,False
1263331,4,,,,A book? What book?,,,False,False,False
1266709,4,,,,"Oh, l fear it would be
of little interest to you, my lord.",,,False,False,False
1271173,4,,,,A... A ponderous tome.,,,False,False,False
1273758,4,,,,"No, l'd like to read it.",,,False,False,False
1279764,4,,,,The Lineages and Histories,,,False,False,False
1282809,4,,,,"of the Great Houses
of the Seven Kingdoms,",,,False,False,False
1286021,4,,,,"with descriptions
of many high lords",,,False,False,False
1289148,4,,,,and noble ladies,,,False,False,False
1292276,4,,,,and their children.,,,False,False,False
1311796,4,,,,"Harkon Umber
first of his name,",,,False,False,False
1314174,4,,,,"born to Lord Hother Umber
and Lady Amaryllis Umber",,,False,False,False
1317843,4,,,,"in the 183rd year
after Aegon's landing,",,,False,False,False
1320597,4,,,,"at the Last Hearth.
Blue of eye, brown of hair",,,False,False,False
1323891,4,,,,"and fair complected,
died in his 14th year",,,False,False,False
1327436,4,,,,of a wound sustained in a bear hunt.,,,False,False,False
1329731,4,,,,"As l said, my lord,
a ponderous read.",,,False,False,False
1333485,4,,,,"Did Jon Arryn tell you
what he wanted with it?",,,False,False,False
1336237,4,,,,"He did not, my lord.
And l did not presume to ask.",,,False,False,False
1339198,4,,,,"- Jon's death...
- Such a tragedy.",,,False,False,False
1341493,4,,,,"..did he say anything to you
during his final hours?",,,False,False,False
1343954,4,,,,"Nothing of import, my lord.",,,False,False,False
1345956,4,,,,"Oh. There was one phrase
he kept repeating.",,,False,False,False
1350752,4,,,,"''The seed is strong,''
l think it was.",,,False,False,False
1354214,4,,,,"- ''The seed is strong''?
- Mmm.",,,False,False,False
1356550,4,,,,"- What does that mean?
- Oh,",,,False,False,False
1358968,4,,,,"the dying mind is
a demented mind, Lord Stark.",,,False,False,False
1362638,4,,,,"For all the weight they're given,",,,False,False,False
1364808,4,,,,"last words are usually
as significant as first words.",,,False,False,False
1368645,4,,,,"And you're quite certain
he died of a natural illness?",,,False,False,False
1371773,4,,,,What else could it be?,,,False,False,False
1374818,4,,,,"- Poison.
- A disturbing thought.",,,False,False,False
1379071,4,,,,"No, no, no, l don't think it likely.",,,False,False,False
1381449,4,,,,"The Hand was loved by all.
What sort of man would dare...",,,False,False,False
1386079,4,,,,"l've heard it said that poison
is a woman's weapon.",,,False,False,False
1388873,4,,,,"Yes, women, cravens...",,,False,False,False
1393337,4,,,,and eunuchs.,,,False,False,False
1396005,4,,,,"Did you know that
Lord Varys is a eunuch?", Did you realize that Lord Varys was castrated?,,True,False,False
1399426,4,,,,"- Everybody knows that.
- Yes, yes, of course.",,,False,False,False
1403679,4,,,,"How that sort of person
found himself",,,False,False,False
1406515,4,,,,"- on the king's council, l will never know.
- l've taken enough of your time.",,,False,False,False
1410646,4,,,,"No trouble at all, my lord.
It's a great honour.",,,False,False,False
1413732,4,,,,Thank you.,,,False,False,False
1415359,4,,,,l'll find my own way out.,,,False,False,False
1428080,4,,,,[Footsteps],,,False,False,False
1439800,4,,,,"Syrio says a water dancer
can stand on one toe for hours.",,,False,False,False
1444346,4,,,,lt's a hard fall down these steps.,,,False,False,False
1446348,4,,,,"Syrio says every hurt is a lesson
and every lesson makes you better.",,,False,False,False
1452020,4,,,,"- Tomorrow l'm going to be chasing cats.
- Cats? Syrio says.",,,False,False,False
1456483,4,,,,"He says every swordsman
should study cats.",,,False,False,False
1458944,4,,,,"They're as quiet as shadows
and as light as feathers.",,,False,False,False
1462030,4,,,,"- You have to be quick to catch them.
- He's right about that.",,,False,False,False
1466243,4,,,,"Now that Bran's awake,
will he come live with us?",,,False,False,False
1472206,4,,,,"Well, he needs to get
his strength back first.",,,False,False,False
1475877,4,,,,"He wants to be
a knight of the Kingsguard.",,,False,False,False
1478129,4,,,,"- He can't be one now, can he?
- No.",,,False,False,False
1484136,4,,,,"But someday
he could be lord of a holdfast",,,False,False,False
1488557,4,,,,or sit on the king's council.,,,False,False,False
1491642,4,,,,"Or he might raise castles
like Brandon the Builder.",,,False,False,False
1496439,4,,,,"- Can l be lord of a holdfast?
- [Chuckles]",,,False,False,False
1503112,4,,,,"You will marry a high lord
and rule his castle.",,,False,False,False
1507908,4,,,,"And your sons shall be knights
and princes and lords.",,,False,False,False
1514582,4,,,,"- Hmm?
- No.",,,False,False,False
1518169,4,,,,That's not me.,,,False,False,False
1530431,4,,,,[Wind whistling],,,False,False,False
1542694,4,,,,Hello.,,,False,False,False
1546156,4,,,,"Ser Alliser said l'm to be
your new watch partner.",,,False,False,False
1550827,4,,,,"l should warn you,",,,False,False,False
1553245,4,,,,l don't see all that well.,,,False,False,False
1557125,4,,,,Come stand by the fire.,,,False,False,False
1559878,4,,,,"- It's warmer.
- No, that's all right. l'm fine.",,,False,False,False
1562046,4,,,,You're not. You're freezing.,,,False,False,False
1576895,4,,,,l don't like high places.,,,False,False,False
1579563,4,,,,You can't fight. You can't see.,,,False,False,False
1583610,4,,,,"You're afraid of heights
and almost everything else probably.",,,False,False,False
1588447,4,,,,"What are you doing here, Sam?",,,False,False,False
1594620,4,,,,"On the morning of my 18th nameday,
my father came to me.",,,False,False,False
1599167,4,,,,"''You're almost a man now,'' he said.",,,False,False,False
1602920,4,,,,"''But you're not worthy
of my land and title.",,,False,False,False
1607216,4,,,,"''Tomorrow, you're going
to take the black,",,,False,False,False
1609844,4,,,,"''forsake all claim
to your inheritance and start north.",,,False,False,False
1614224,4,,,,"''lf you do not,'' he said,",,,False,False,False
1618645,4,,,,''then we'll have a hunt,,,False,False,False
1621231,4,,,,"''and somewhere in these woods
your horse will stumble",,,False,False,False
1624400,4,,,,"''and you'll be thrown
from your saddle to die.",,,False,False,False
1629363,4,,,,''Or so l'll tell your mother.,,,False,False,False
1632242,4,,,,''Nothing would please me more.'',,,False,False,False
1639248,4,,,,"Ser Alliser's going to make me
fight again tomorrow, isn't he?",,,False,False,False
1643754,4,,,,"- Yes, he is.
- [Groans]",,,False,False,False
1646631,4,,,,"l'm not going to get
any better, you know.",,,False,False,False
1649885,4,,,,Well...,,,False,False,False
1651762,4,,,,you can't get any worse.,,,False,False,False
1654930,4,,,,[Both chuckling],,,False,False,False
1663732,4,,,,l hear you're reading a boring book.,,,False,False,False
1666568,4,,,,Hmph.,,,False,False,False
1668402,4,,,,"- Pycelle talks too much.
- Oh, he never stops.",,,False,False,False
1672157,4,,,,Do you know Ser Hugh of the Vale?,,,False,False,False
1675494,4,,,,Not surprising.,,,False,False,False
1677244,4,,,,"Until recently, he was only
a squire - Jon Arryn's squire.",,,False,False,False
1681875,4,,,,"He was knighted almost immediately
after his master's untimely death.",,,False,False,False
1686170,4,,,,Knighted for what?,,,False,False,False
1689632,4,,,,"- Why are you telling me this?
- l promised Cat that l'd help you.",,,False,False,False
1692927,4,,,,Where is Ser Hugh?,,,False,False,False
1695263,4,,,,"- l'll speak to him.
- A singularly bad idea.",,,False,False,False
1698100,4,,,,Do you see that boy there?,,,False,False,False
1700686,4,,,,[Whispers] One of Varys's little birds.,,,False,False,False
1703354,4,,,,"The spider has taken a great interest
in your comings and goings.",,,False,False,False
1707024,4,,,,Now look there.,,,False,False,False
1709069,4,,,,That one belongs to the queen.,,,False,False,False
1711988,4,,,,"And do you see that septa
pretending to read her book?",,,False,False,False
1716368,4,,,,"- Varys or the queen?
- No, she's one of mine.",,,False,False,False
1722331,4,,,,"ls there someone in your service
whom you trust completely?",,,False,False,False
1727629,4,,,,"- Yes.
- The wiser answer was no, my lord.",,,False,False,False
1731966,4,,,,"Get a message to
this paragon of yours - discreetly.",,,False,False,False
1736388,4,,,,Send him to question Ser Hugh.,,,False,False,False
1739057,4,,,,"After that, you might want him
to visit a certain armourer in the city.",,,False,False,False
1743145,4,,,,"He lives in a large house
at the top of the Street of Steel.",,,False,False,False
1746106,4,,,,"- Why?
- l have my observers, as l said,",,,False,False,False
1748649,4,,,,"and it's possible
that they saw Lord Arryn",,,False,False,False
1751069,4,,,,"visit this armourer several times
in the weeks before his death.",,,False,False,False
1756742,4,,,,"Lord Baelish, perhaps
l was wrong to distrust you.",,,False,False,False
1759703,4,,,,"Distrusting me was the wisest thing
you've done since you climbed off your horse.",,,False,False,False
1770839,4,,,,"- [Hammering]
-. .22, 23,",,,False,False,False
1773966,4,,,,"24, 5, 6, 2T,",,,False,False,False
1777846,4,,,,"- 28, 29...
- Ser Hugh?",,,False,False,False
1779680,4,,,,"30, 31, 32...",,,False,False,False
1781808,4,,,,"- Ser Hugh!
- As you can see, l'm busy.",,,False,False,False
1784144,4,,,,"l'm here on behalf of Lord Eddard Stark,
the Hand of the King.",,,False,False,False
1789398,4,,,,"- l'm the captain of his guard.
- l'm sorry. l didn't catch your name, Ser...",,,False,False,False
1793027,4,,,,"- No ''ser''. l'm not a knight.
- l see.",,,False,False,False
1796197,4,,,,"Well, it just so happens that l am.",,,False,False,False
1800577,4,,,,[Continues counting],,,False,False,False
1803746,4,,,,"[Jory] He said he'd be glad
to talk to the Hand himself.",,,False,False,False
1807125,4,,,,"- He's a knight, you see.
- Ah, a knight.",,,False,False,False
1810419,4,,,,"They strut around
like roosters down here.",,,False,False,False
1813965,4,,,,"Even the ones who've never seen
an arrow coming their way.",,,False,False,False
1817010,4,,,,"You shouldn't be out here, my lord.",,,False,False,False
1818844,4,,,,"- There's no telling who has eyes where.
- Let them look.",,,False,False,False
1824309,4,,,,"The former Hand did call on me,
my lord, several times.",,,False,False,False
1827646,4,,,,"l regret to say he did not honour me
with his patronage.",,,False,False,False
1830732,4,,,,"- What did Lord Arryn want?
- He always came to see the boy.",,,False,False,False
1835279,4,,,,"- l'd like to see him as well.
- As you wish, my lord.",,,False,False,False
1839491,4,,,,Gendry!,,,False,False,False
1844996,4,,,,Here he is.,,,False,False,False
1846622,4,,,,"Strong for his age.
He works hard.",,,False,False,False
1850418,4,,,,"Show the Hand
the helmet you made, lad.",,,False,False,False
1866600,4,,,,"- This is fine work.
- It's not for sale.",,,False,False,False
1869228,4,,,,"Boy, this is the King's Hand!",,,False,False,False
1871273,4,,,,"- If his lordship wants the helmet...
- l made it for me.",,,False,False,False
1874775,4,,,,"- Forgive him, my lord.
- There's nothing to forgive.",,,False,False,False
1878530,4,,,,"When Lord Arryn came to visit you,
what would you talk about?",,,False,False,False
1882199,4,,,,"He just asked me
questions is all, my lord.",,,False,False,False
1884202,4,,,,What kind of questions?,,,False,False,False
1888456,4,,,,"About my work at first,",,,False,False,False
1891459,4,,,,"if l was being treated well,
if l liked it here.",,,False,False,False
1896548,4,,,,"But then he started
asking me about my mother.",,,False,False,False
1899592,4,,,,"- Your mother?
- Who she was, what she looked like.",,,False,False,False
1903138,4,,,,What did you tell him?,,,False,False,False
1906975,4,,,,She died when l was little.,,,False,False,False
1909811,4,,,,She had yellow hair.,,,False,False,False
1912356,4,,,,She'd sing to me sometimes.,,,False,False,False
1918152,4,,,,Look at me.,,,False,False,False
1930165,4,,,,"Get back to work, lad.",,,False,False,False
1933793,4,,,,"lf the day ever comes when that boy
would rather wield a sword than forge one,",,,False,False,False
1938756,4,,,,you send him to me.,,,False,False,False
1941342,4,,,,[Hammer banging],,,False,False,False
1944679,4,,,,Find anything?,,,False,False,False
1947890,4,,,,King Robert's bastard son., 'King Robert's illegitimate child.',,True,False,False
1950726,4,,,,[Robert laughing],,,False,False,False
1953312,4,,,,"- [Woman] He likes that.
- [Women laughing]",,,False,False,False
1957192,4,,,,This is for the king from Lord Stark.,,,False,False,False
1960195,4,,,,"- [Robert laughs]
- Should l leave it with...",,,False,False,False
1962406,4,,,,"- Shhh. Listen.
- [Women laughing]",,,False,False,False
1966118,4,,,,Do you hear them?,,,False,False,False
1970831,4,,,,"How many do you think
are in there with him? Huh?",,,False,False,False
1975418,4,,,,"- Guess.
- Three.",,,False,False,False
1977129,4,,,,"- [Laughter]
- Four.",,,False,False,False
1981007,4,,,,He likes to do this when l'm on duty.,,,False,False,False
1983635,4,,,,"He makes me listen
as he insults my sister.",,,False,False,False
1985762,4,,,,"- [Door opens]
- [Laughter]",,,False,False,False
1991600,4,,,,"- Forgive me, my lord...
- Why do l have to forgive you?",,,False,False,False
1993728,4,,,,Have you wronged me?,,,False,False,False
1996982,4,,,,"- We've met before, you know.
- Have we? Strange, l've forgotten.",,,False,False,False
2001902,4,,,,"The siege of Pyke.
We fought side by side one afternoon.",,,False,False,False
2005282,4,,,,Ah.,,,False,False,False
2007117,4,,,,"- That's where you got your scar?
- Aye.",,,False,False,False
2009160,4,,,,"- Oh.
- One of the Greyjoys nearly took my eye.",,,False,False,False
2012496,4,,,,"- Vicious sons of whores.
- They like their bloodshed.",,,False,False,False
2015375,4,,,,They stopped liking it at the end.,,,False,False,False
2018794,4,,,,That was a proper battle.,,,False,False,False
2021130,4,,,,"Do you remember Thoros of Myr
charging through the breach?",,,False,False,False
2024467,4,,,,"With his burning sword?
l'll remember that till the day l die.",,,False,False,False
2028638,4,,,,"l saw the youngest
of the Greyjoy lads at Winterfell.",,,False,False,False
2031808,4,,,,"lt was like seeing a shark
on a mountaintop.",,,False,False,False
2034686,4,,,,"- Theon? He's a good lad.
- l doubt it.",,,False,False,False
2038064,4,,,,"- [Laughter]
- [Door opens]",,,False,False,False
2042694,4,,,,"[Robert] l'll bet you smell
of blackberry jam!",,,False,False,False
2045530,4,,,,Let me smell it. Come here.,,,False,False,False
2049867,4,,,,"Can l leave this with you?
The message from Lord Stark.",,,False,False,False
2052954,4,,,,l don't serve Lord Stark.,,,False,False,False
2058417,4,,,,[Laughter continues],,,False,False,False
2078396,4,,,,"- Where have you been?
- Watch duty.",,,False,False,False
2080983,4,,,,"- With Sam.
- Ah, Prince Porkchop.",,,False,False,False
2083360,4,,,,"- Where is he?
- He wasn't hungry.",,,False,False,False
2085278,4,,,,"- Impossible!
- [Chuckles]",,,False,False,False
2087155,4,,,,That's enough.,,,False,False,False
2095454,4,,,,Sam's no dimerent from the rest of us.,,,False,False,False
2098499,4,,,,"There was no place for him in the world,
so he's come here.",,,False,False,False
2102086,4,,,,"We're not going to hurt him
in the training yard anymore.",,,False,False,False
2104631,4,,,,"Never again,
no matter what Thorne says.",,,False,False,False
2107466,4,,,,"He's our brother now
and we're going to protect him.",,,False,False,False
2110012,4,,,,"- [Rast] You are in love, Lord Snow.
- [Laughter]",,,False,False,False
2114974,4,,,,You girls can do as you please.,,,False,False,False
2118061,4,,,,"But if Thorne puts me
up against Lady Piggy,",,,False,False,False
2120981,4,,,,l'm gonna slice me off a side of bacon.,,,False,False,False
2123066,4,,,,[Laughter],,,False,False,False
2128780,4,,,,[Snoring],,,False,False,False
2141959,4,,,,[Panting],,,False,False,False
2143586,4,,,,[Growling],,,False,False,False
2146048,4,,,,No one touches Sam.,,,False,False,False
2163106,4,,,,What are you waiting for?,,,False,False,False
2174952,4,,,,Attack him!,,,False,False,False
2186629,4,,,,You get in there.,,,False,False,False
2193512,4,,,,Hit me.,,,False,False,False
2196555,4,,,,"Go on, hit me!",,,False,False,False
2198642,4,,,,[Shouts],,,False,False,False
2200727,4,,,,"- l yield!
- [Laughter]",,,False,False,False
2203229,4,,,,Yield. Yield.,,,False,False,False
2205231,4,,,,l yield.,,,False,False,False
2210278,4,,,,"You think this is funny, do you?",,,False,False,False
2216367,4,,,,"When you're out there
beyond the Wall with the sun going down,",,,False,False,False
2221206,4,,,,do you want a man at your back?,,,False,False,False
2223041,4,,,,Or a snivelling boy?,,,False,False,False
2233175,4,,,,[Sobbing],,,False,False,False
2239640,4,,,,"You send this whore
to give me commands?", You sent this person to deliver instructions?,,True,False,False
2242519,4,,,,l should have sent you back her head!,,,False,False,False
2245271,4,,,,"Forgive me, Khaleesi.
l did as you asked.",,,False,False,False
2247649,4,,,,"Hush now. It's all right.
Irri, take her and leave us.",,,False,False,False
2250776,4,,,,"Yes, Khaleesi.",,,False,False,False
2255407,4,,,,"- Why did you hit her?!
- How many times do l have to tell you?",,,False,False,False
2258285,4,,,,"- You do not command me.
- l wasn't commanding you.",,,False,False,False
2262164,4,,,,l just wanted to invite you to supper.,,,False,False,False
2263832,4,,,,"- What's this?
- It's a gift.",,,False,False,False
2266084,4,,,,"- l had it made for you.
- Dothraki rags?",,,False,False,False
2268878,4,,,,"- Are you going to dress me now?
- Please.",,,False,False,False
2270756,4,,,,This stinks of manure. All of it.,,,False,False,False
2273341,4,,,,Stop. Stop. Stop it.,,,False,False,False
2275343,4,,,,"You would turn me
into one of them, wouldn't you?",,,False,False,False
2277887,4,,,,"- Next you'll want to braid my hair.
- You've no right to a braid.",,,False,False,False
2280640,4,,,,"- You've won no victories yet.
- You do not talk back to me!",,,False,False,False
2286812,4,,,,"You are a horselord's slut.
And now you've woken the dragon..."," You're acting unladylike around the horse-master.
Now, you've stirred up trouble with the dragon...",,True,False,False
2291360,4,,,,"- [Metal jangles]
- [Screams]",,,False,False,False
2296990,4,,,,l am a khaleesi of the Dothraki!,,,False,False,False
2300535,4,,,,"l am the wife of the great khal
and l carry his son inside me.",,,False,False,False
2305707,4,,,,The next time you raise a hand to me,,,False,False,False
2309586,4,,,,will be the last time you have hands.,,,False,False,False
2314091,4,,,,"[Thunder rumbles, rain falling]",,,False,False,False
2320513,4,,,,"l know for a fact that some of the officers
go to that brothel in Mole's Town.",,,False,False,False
2323934,4,,,,l wouldn't doubt it.,,,False,False,False
2326477,4,,,,Don't you think it's a little bit unfair?,,,False,False,False
2328771,4,,,,"Making us take our vows while they sneak off
for a little Sally on the side?",,,False,False,False
2333986,4,,,,"- Sally on the side?
- It's silly, isn't it?",,,False,False,False
2336488,4,,,,"What, we can't defend
the Wall unless we're celibate?",,,False,False,False
2340617,4,,,,"- It's absurd.
- l didn't think you'd be so upset about it.",,,False,False,False
2345622,4,,,,Why not?,,,False,False,False
2347541,4,,,,Because l'm fat?,,,False,False,False
2349417,4,,,,"- No.
- But l like girls just as much as you do.",,,False,False,False
2354131,4,,,,They might not like me as much.,,,False,False,False
2358635,4,,,,l've never...been with one.,,,False,False,False
2363180,4,,,,You've probably had hundreds.,,,False,False,False
2365684,4,,,,No.,,,False,False,False
2369021,4,,,,"As a matter of fact,",,,False,False,False
2371731,4,,,,l'm the same as you.,,,False,False,False
2373608,4,,,,"Yeah. Yeah, l...",,,False,False,False
2375736,4,,,,l find that hard to believe.,,,False,False,False
2377528,4,,,,l came very close once.,,,False,False,False
2380115,4,,,,"l was alone in a room
with a naked girl, but...",,,False,False,False
2384244,4,,,,"- Didn't know where to put it?
- l know where to put it.",,,False,False,False
2388206,4,,,,Was she...,,,False,False,False
2389749,4,,,,old and ugly?,,,False,False,False
2392794,4,,,,Young and gorgeous.,,,False,False,False
2396048,4,,,,A whore named Ros., A lady named Rose.,,True,False,False
2400260,4,,,,What colour hair?,,,False,False,False
2402303,4,,,,"- Red.
- Oh, l like red hair.",,,False,False,False
2406057,4,,,,"And her, um...",,,False,False,False
2408100,4,,,,Her...,,,False,False,False
2410227,4,,,,"- You don't want to know.
- What, that good?",,,False,False,False
2412521,4,,,,"- Better.
- Oh, no.",,,False,False,False
2416068,4,,,,"So why exactly did you not make love
to Ros with the perfect...?",,,False,False,False
2423367,4,,,,"- What's my name?
- Jon Snow.",,,False,False,False
2427745,4,,,,And why is my surname Snow?,,,False,False,False
2431124,4,,,,Because...,,,False,False,False
2433167,4,,,,you're a bastard from the North.,you're a tough character from the Northern region.,,True,False,False
2437381,4,,,,l never met my mother.,,,False,False,False
2440008,4,,,,"My father wouldn't even
tell me her name.",,,False,False,False
2442803,4,,,,l don't know if she's living or dead.,,,False,False,False
2447349,4,,,,"l don't know if she's a noblewoman
or a fisherman's wife...",,,False,False,False
2453354,4,,,,or a whore., : 'or an unkind person.',,True,False,False
2457441,4,,,,So l sat there,,,False,False,False
2459945,4,,,,"in the brothel as Ros
took off her clothes.",,,False,False,False
2464448,4,,,,But l couldn't do it.,,,False,False,False
2467619,4,,,,"Because all l could think was
what if l got her pregnant",,,False,False,False
2472374,4,,,,"and she had a child,
another bastard named Snow?"," She had a child, another kid born out of wedlock called Snow?",,True,False,False
2481966,4,,,,lt's not a good life for a child.,,,False,False,False
2484928,4,,,,"Ah, mmm.",,,False,False,False
2489849,4,,,,So...,,,False,False,False
2492144,4,,,,you didn't know where to put it?,,,False,False,False
2495314,4,,,,[Laughing],,,False,False,False
2499943,4,,,,Enjoying yourselves?,,,False,False,False
2503988,4,,,,"You look cold, boys.",,,False,False,False
2506032,4,,,,"- [Door creaks]
- It is a bit nippy.",,,False,False,False
2508994,4,,,,"A bit nippy, yeah, by the fire,",,,False,False,False
2511997,4,,,,indoors.,,,False,False,False
2514041,4,,,,lt's still summer.,,,False,False,False
2516667,4,,,,"Do you boys even remember
the last winter?",,,False,False,False
2520463,4,,,,"How long has it been now?
What, 10 years?",,,False,False,False
2524508,4,,,,l remember.,,,False,False,False
2526218,4,,,,Was it uncomfortable at Winterfell?,,,False,False,False
2528805,4,,,,"Were there days when
you just couldn't get warm,",,,False,False,False
2530932,4,,,,"never mind how many fires
your servants built?",,,False,False,False
2534352,4,,,,"- l build my own fires.
- That's admirable.",,,False,False,False
2538481,4,,,,"l spent six months out there,
beyond the Wall",,,False,False,False
2541485,4,,,,during the last winter.,,,False,False,False
2544320,4,,,,"lt was supposed to be
a two-week mission.",,,False,False,False
2548325,4,,,,"We heard a rumour Mance Rayder
was planning to attack Eastwatch.",,,False,False,False
2551662,4,,,,"So we went out to look
for some of his men -",,,False,False,False
2554622,4,,,,"capture them,
gather some knowledge.",,,False,False,False
2557334,4,,,,"The wildlings who fight
for Mance Rayder are hard men.",,,False,False,False
2561003,4,,,,Harder than you'll ever be.,,,False,False,False
2563215,4,,,,"They know their country
better than we do.",,,False,False,False
2565800,4,,,,"They knew there was
a storm coming in.",,,False,False,False
2569345,4,,,,"So they hid in their caves
and waited for it to pass.",,,False,False,False
2574059,4,,,,And we got caught in the open.,,,False,False,False
2576602,4,,,,Wind so strong,,,False,False,False
2578521,4,,,,"it yanked 100-foot trees
straight from the ground, roots and all.",,,False,False,False
2582693,4,,,,"lf you took your gloves off
to find your cock to have a piss,", If you removed your gloves to find your hands for a bathroom break.,,True,False,False
2585486,4,,,,you lost a finger to the frost.,,,False,False,False
2588657,4,,,,And all in darkness.,,,False,False,False
2593829,4,,,,You don't know cold.,,,False,False,False
2596331,4,,,,Neither of you do.,,,False,False,False
2600836,4,,,,The horses died first.,,,False,False,False
2605381,4,,,,"We didn't have enough
to feed them, to keep them warm.",,,False,False,False
2610637,4,,,,Eating the horses was easy.,,,False,False,False
2615224,4,,,,But later when we started to fall...,,,False,False,False
2619896,4,,,,That wasn't easy.,,,False,False,False
2623316,4,,,,"We should have had a couple of boys
like you along, shouldn't we?",,,False,False,False
2629948,4,,,,"- [Grabs]
- [Gasps]",,,False,False,False
2631700,4,,,,"Soft, fat boys like you.",,,False,False,False
2634327,4,,,,"We'd have lasted a fortnight on you
and still had bones left over for soup.",,,False,False,False
2641959,4,,,,Soon we'll have new recruits,,,False,False,False
2644921,4,,,,"and you lot will be passed along
to the lord commander",,,False,False,False
2648383,4,,,,"for assignment,",,,False,False,False
2650427,4,,,,"and they will call you
men of the Night's Watch,",,,False,False,False
2654972,4,,,,but you'd be fools to believe it.,,,False,False,False
2658352,4,,,,You're boys still.,,,False,False,False
2660354,4,,,,And come the winter you will die...,,,False,False,False
2665399,4,,,,like flies.,,,False,False,False
2673700,4,,,,l hit him.,,,False,False,False
2676160,4,,,,l hit the dragon.,,,False,False,False
2677620,4,,,,"Your brother Rhaegar
was the last dragon.",,,False,False,False
2679997,4,,,,"Viserys is less than
the shadow of a snake.",,,False,False,False
2682667,4,,,,"- He is still the true king.
- The truth now.",,,False,False,False
2686963,4,,,,"Do you want to see your brother
sitting on the Iron Throne?",,,False,False,False
2691008,4,,,,No.,,,False,False,False
2693220,4,,,,"But the common people
are waiting for him.",,,False,False,False
2695680,4,,,,"lllyrio said they are sewing dragon banners
and praying for his return.",,,False,False,False
2700142,4,,,,"The common people pray for rain,
health and a summer that never ends.",,,False,False,False
2704898,4,,,,"They don't care
what games the high lords play.",,,False,False,False
2708401,4,,,,"What do you pray for, Ser Jorah?",,,False,False,False
2714700,4,,,,Home.,,,False,False,False
2717619,4,,,,l pray for home too.,,,False,False,False
2723332,4,,,,"My brother will never take back
the Seven Kingdoms.",,,False,False,False
2727921,4,,,,"He couldn't lead an army
even if my husband gave him one.",,,False,False,False
2734635,4,,,,He'll never take us home.,,,False,False,False
2738265,4,,,,[Crowd chattering and yelling],,,False,False,False
2746898,4,,,,[Horse whinnies],,,False,False,False
2756907,4,,,,Lovers' quarrel?,,,False,False,False
2759160,4,,,,l'm sorry. Do l...?,,,False,False,False
2760745,4,,,,"Sansa dear
this is Lord Bae!lish.",,,False,False,False
2763289,4,,,,"- He's known...
- An old friend of the family.",,,False,False,False
2766292,4,,,,"l've known your mother a long, long time.",,,False,False,False
2768586,4,,,,"- Why do they call you Littlefinger?
- Arya!",,,False,False,False
2770796,4,,,,"- Don't be rude!
- No, it's quite all right.",,,False,False,False
2774760,4,,,,"When l was a child, l was very small,",,,False,False,False
2777970,4,,,,"and l come from a little spit of land
called the Fingers,",,,False,False,False
2780182,4,,,,"SO yOU See,
it's an exceedingly clever nickname.",,,False,False,False
2784477,4,,,,l've been sitting here for days!,,,False,False,False
2787271,4,,,,"Start the damn joust
before l piss myself!"," Start the tournament
before I get nervous!",,True,False,False
2790901,4,,,,[Crowd cheering],,,False,False,False
2798575,4,,,,"Gods, who's that?",,,False,False,False
2801285,4,,,,[Littlefinger] Ser Gregor Clegane.,,,False,False,False
2803789,4,,,,They call him the Mountain.,,,False,False,False
2808251,4,,,,The Hound's older brother.,,,False,False,False
2811046,4,,,,"- And his opponent?
- [Littlefinger] Ser Hugh of the Vale.",,,False,False,False
2814341,4,,,,He was Jon Arryn's squire.,,,False,False,False
2816300,4,,,,Look how far he's come.,,,False,False,False
2817970,4,,,,"Yes, yes, enough of
the bloody pomp. Have at him!", Let's move on from all this showmanship. Attack!,,True,False,False
2830231,4,,,,[Horse neighs],,,False,False,False
2862097,4,,,,[Screams],,,False,False,False
2864932,4,,,,[Crowd gasps],,,False,False,False
2867519,4,,,,[Gurgling],,,False,False,False
